year,country_code,country,commodity_code,commodity_description,net_weight_kg,import_value_usd,sector,product_group,avg_price_usd_kg
2020,OMN,Oman,1801,"Cocoa beans; whole or broken, raw or roasted",42039.0,66858.251,Cocoa,Cocoa beans,1.5903863317395752
2020,NAM,Namibia,1801,"Cocoa beans; whole or broken, raw or roasted",598.0,2586.595,Cocoa,Cocoa beans,4.325409698996655
2020,NPL,Nepal,1801,"Cocoa beans; whole or broken, raw or roasted",300.0,2538.85,Cocoa,Cocoa beans,8.462833333333332
2020,NLD,Netherlands,1801,"Cocoa beans; whole or broken, raw or roasted",681306620.0,1814233770.257,Cocoa,Cocoa beans,2.6628741259801645
2020,CUW,Curaçao,1801,"Cocoa beans; whole or broken, raw or roasted",328.716,837.989,Cocoa,Cocoa beans,2.5492796213144477
2020,ABW,Aruba,1801,"Cocoa beans; whole or broken, raw or roasted",15.24,208.38,Cocoa,Cocoa beans,13.673228346456693
2020,NZL,New Zealand,1801,"Cocoa beans; whole or broken, raw or roasted",2890518.0,8859354.236,Cocoa,Cocoa beans,3.064971135277483
2020,NIC,Nicaragua,1801,"Cocoa beans; whole or broken, raw or roasted",311.62,2836.43,Cocoa,Cocoa beans,9.102207817213271
2020,NER,Niger,1801,"Cocoa beans; whole or broken, raw or roasted",118168.145,24031.751,Cocoa,Cocoa beans,0.2033691144089636
2020,NOR,Norway,1801,"Cocoa beans; whole or broken, raw or roasted",12601.0,124263.239,Cocoa,Cocoa beans,9.861379176255852
2020,PAN,Panama,1801,"Cocoa beans; whole or broken, raw or roasted",429869.906,707313.0,Cocoa,Cocoa beans,1.6454117632509961
2020,PNG,Papua New Guinea,1801,"Cocoa beans; whole or broken, raw or roasted",169.034,454.167,Cocoa,Cocoa beans,2.686838150904552
2020,PRY,Paraguay,1801,"Cocoa beans; whole or broken, raw or roasted",386.0,6235.0,Cocoa,Cocoa beans,16.15284974093264
2020,PER,Peru,1801,"Cocoa beans; whole or broken, raw or roasted",421429.0,1074363.96,Cocoa,Cocoa beans,2.5493356176247954
2020,PHL,Philippines,1801,"Cocoa beans; whole or broken, raw or roasted",175202.0,421735.0,Cocoa,Cocoa beans,2.4071357632903734
2020,POL,Poland,1801,"Cocoa beans; whole or broken, raw or roasted",15251142.852,43548434.0,Cocoa,Cocoa beans,2.8554210279585153
2020,PRT,Portugal,1801,"Cocoa beans; whole or broken, raw or roasted",126968.0,380215.347,Cocoa,Cocoa beans,2.9945761687984374
2020,TLS,Timor-Leste,1801,"Cocoa beans; whole or broken, raw or roasted",44.1,185.67,Cocoa,Cocoa beans,4.210204081632653
2020,QAT,Qatar,1801,"Cocoa beans; whole or broken, raw or roasted",826.2,24892.49,Cocoa,Cocoa beans,30.128891309610264
2020,ROU,Romania,1801,"Cocoa beans; whole or broken, raw or roasted",6482.421,54297.79,Cocoa,Cocoa beans,8.376159154118499
2020,RUS,Russian Federation,1801,"Cocoa beans; whole or broken, raw or roasted",69910483.7,210572512.4,Cocoa,Cocoa beans,3.012030546142538
2020,RWA,Rwanda,1801,"Cocoa beans; whole or broken, raw or roasted",705.0,242.83,Cocoa,Cocoa beans,0.3444397163120568
2020,VCT,Saint Vincent and the Grenadines,1801,"Cocoa beans; whole or broken, raw or roasted",2.72,77.47,Cocoa,Cocoa beans,28.481617647058822
2020,SAU,Saudi Arabia,1801,"Cocoa beans; whole or broken, raw or roasted",17177.0,146996.796,Cocoa,Cocoa beans,8.557768876986668
2020,SEN,Senegal,1801,"Cocoa beans; whole or broken, raw or roasted",11610.0,7393.6,Cocoa,Cocoa beans,0.6368303186907839
2020,S19,"Other Asia, nes",1806,Chocolate and other food preparations containing cocoa,14762843.0,109244700.059,Cocoa,Chocolate and cocoa preparations,7.399977095129983
2020,MNG,Mongolia,1806,Chocolate and other food preparations containing cocoa,15116698.86,48147242.77,Cocoa,Chocolate and cocoa preparations,3.185036840113385
2020,MDA,Rep. of Moldova,1806,Chocolate and other food preparations containing cocoa,7675352.519,22949764.0,Cocoa,Chocolate and cocoa preparations,2.990059927956255
2020,MNE,Montenegro,1806,Chocolate and other food preparations containing cocoa,4693111.16,21418368.057,Cocoa,Chocolate and cocoa preparations,4.563788780362065
2020,MSR,Montserrat,1806,Chocolate and other food preparations containing cocoa,7324.95,42403.296,Cocoa,Chocolate and cocoa preparations,5.788885384883174
2020,MAR,Morocco,1806,Chocolate and other food preparations containing cocoa,17883610.02,80071585.134,Cocoa,Chocolate and cocoa preparations,4.47737257994625
2020,MOZ,Mozambique,1806,Chocolate and other food preparations containing cocoa,1321956.0,6234896.338,Cocoa,Chocolate and cocoa preparations,4.716417443545777
2020,OMN,Oman,1806,Chocolate and other food preparations containing cocoa,28021903.0,129742425.254,Cocoa,Chocolate and cocoa preparations,4.63003619896907
2020,NAM,Namibia,1806,Chocolate and other food preparations containing cocoa,2775974.502,11512946.649,Cocoa,Chocolate and cocoa preparations,4.147353169384407
2020,NPL,Nepal,1806,Chocolate and other food preparations containing cocoa,3390720.667,11797950.59,Cocoa,Chocolate and cocoa preparations,3.479481723405557
2020,NLD,Netherlands,1806,Chocolate and other food preparations containing cocoa,280561105.856,1339932470.096,Cocoa,Chocolate and cocoa preparations,4.77590244024676
2020,CUW,Curaçao,1806,Chocolate and other food preparations containing cocoa,817586.437,3536479.068,Cocoa,Chocolate and cocoa preparations,4.325510928210273
2020,ABW,Aruba,1806,Chocolate and other food preparations containing cocoa,492042.72,2889716.109,Cocoa,Chocolate and cocoa preparations,5.872896786279045
2020,NZL,New Zealand,1806,Chocolate and other food preparations containing cocoa,30153287.054,166794698.334,Cocoa,Chocolate and cocoa preparations,5.5315593963369825
2020,NIC,Nicaragua,1806,Chocolate and other food preparations containing cocoa,3148831.22,9231791.32,Cocoa,Chocolate and cocoa preparations,2.931815227619599
2020,NER,Niger,1806,Chocolate and other food preparations containing cocoa,10606386.0,2404859.984,Cocoa,Chocolate and cocoa preparations,0.22673698505786988
2020,NGA,Nigeria,1806,Chocolate and other food preparations containing cocoa,11423290.77,23677254.652,Cocoa,Chocolate and cocoa preparations,2.0727174969739477
2020,NOR,Norway,1806,Chocolate and other food preparations containing cocoa,30841515.0,200971734.201,Cocoa,Chocolate and cocoa preparations,6.5162730884329125
2020,PAK,Pakistan,1806,Chocolate and other food preparations containing cocoa,4126464.346,12340077.27,Cocoa,Chocolate and cocoa preparations,2.9904722869984055
2020,PAN,Panama,1806,Chocolate and other food preparations containing cocoa,5960549.245,35360815.0,Cocoa,Chocolate and cocoa preparations,5.932475942491773
2020,PNG,Papua New Guinea,1806,Chocolate and other food preparations containing cocoa,864801.77,3265980.411,Cocoa,Chocolate and cocoa preparations,3.776565363643971
2020,PRY,Paraguay,1806,Chocolate and other food preparations containing cocoa,6475160.0,21498428.0,Cocoa,Chocolate and cocoa preparations,3.320138498508145
2020,PER,Peru,1806,Chocolate and other food preparations containing cocoa,7213291.79,34516302.53,Cocoa,Chocolate and cocoa preparations,4.785097225354307
2020,PHL,Philippines,1806,Chocolate and other food preparations containing cocoa,30832938.38,111235557.0,Cocoa,Chocolate and cocoa preparations,3.6076858984077145
2020,POL,Poland,1806,Chocolate and other food preparations containing cocoa,224367052.052,943490933.0,Cocoa,Chocolate and cocoa preparations,4.205122473959919
2020,PRT,Portugal,1806,Chocolate and other food preparations containing cocoa,,245377692.553,Cocoa,Chocolate and cocoa preparations,
2020,TLS,Timor-Leste,1806,Chocolate and other food preparations containing cocoa,290174.358,498586.12,Cocoa,Chocolate and cocoa preparations,1.7182294239796336
2020,QAT,Qatar,1806,Chocolate and other food preparations containing cocoa,9921046.27,86532079.68,Cocoa,Chocolate and cocoa preparations,8.722071979611885
2020,ROU,Romania,1806,Chocolate and other food preparations containing cocoa,84845658.255,364206451.44,Cocoa,Chocolate and cocoa preparations,4.292576178092615
2020,RUS,Russian Federation,1806,Chocolate and other food preparations containing cocoa,126262445.188,546350063.515,Cocoa,Chocolate and cocoa preparations,4.327098708578829
2020,RWA,Rwanda,1806,Chocolate and other food preparations containing cocoa,340970.51,964602.09,Cocoa,Chocolate and cocoa preparations,2.828989785656243
2020,LCA,Saint Lucia,1806,Chocolate and other food preparations containing cocoa,298812.482,1593038.86,Cocoa,Chocolate and cocoa preparations,5.331232649110019
2020,VCT,Saint Vincent and the Grenadines,1806,Chocolate and other food preparations containing cocoa,149952.31,962906.31,Cocoa,Chocolate and cocoa preparations,6.4214169825059715
2020,STP,Sao Tome and Principe,1806,Chocolate and other food preparations containing cocoa,43521.31,193801.153,Cocoa,Chocolate and cocoa preparations,4.45301745282943
2020,SAU,Saudi Arabia,1806,Chocolate and other food preparations containing cocoa,91680815.0,433702979.291,Cocoa,Chocolate and cocoa preparations,4.730575085867201
2020,SEN,Senegal,1806,Chocolate and other food preparations containing cocoa,3062054.0,5120189.262,Cocoa,Chocolate and cocoa preparations,1.672142053014088
2020,SRB,Serbia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",31706022.705,71662925.0,Coffee,Coffee total,2.2602306718432663
2020,SYC,Seychelles,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",71365.0,542230.386,Coffee,Coffee total,7.597987612975549
2020,IND,India,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",77666935.0,107733407.177,Coffee,Coffee total,1.3871206218836885
2020,SGP,Singapore,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",12615845.685,60852051.66,Coffee,Coffee total,4.823461952483449
2020,SVK,Slovakia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",30756177.882,131649447.22,Coffee,Coffee total,4.280422870653496
2020,VNM,Viet Nam,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",27974428.783,84956670.4,Coffee,Coffee total,3.036940309273732
2020,SVN,Slovenia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",20975141.1,70337948.82,Coffee,Coffee total,3.3533957404462935
2020,ZAF,South Africa,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",26976551.85,77694897.166,Coffee,Coffee total,2.8800899980847623
2020,ZWE,Zimbabwe,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",34418.4,76140.48,Coffee,Coffee total,2.2122027752597444
2020,SRB,Serbia,1801,"Cocoa beans; whole or broken, raw or roasted",2565555.0,7833361.0,Cocoa,Cocoa beans,3.053281258830935
2020,IND,India,1801,"Cocoa beans; whole or broken, raw or roasted",22993408.0,60369300.381,Cocoa,Cocoa beans,2.62550468295087
2020,SGP,Singapore,1801,"Cocoa beans; whole or broken, raw or roasted",0.0,227208995.031,Cocoa,Cocoa beans,
2020,SVK,Slovakia,1801,"Cocoa beans; whole or broken, raw or roasted",7136809.471,25101042.088,Cocoa,Cocoa beans,3.517123749764736
2020,VNM,Viet Nam,1801,"Cocoa beans; whole or broken, raw or roasted",111401.681,309997.08,Cocoa,Cocoa beans,2.7826966093985606
2020,SVN,Slovenia,1801,"Cocoa beans; whole or broken, raw or roasted",32531.68,180408.37,Cocoa,Cocoa beans,5.5456210684477405
2020,ZAF,South Africa,1801,"Cocoa beans; whole or broken, raw or roasted",72465.63,308415.919,Cocoa,Cocoa beans,4.256030327756759
2020,SRB,Serbia,1806,Chocolate and other food preparations containing cocoa,26548135.477,116470010.0,Cocoa,Chocolate and cocoa preparations,4.387125796495346
2020,SYC,Seychelles,1806,Chocolate and other food preparations containing cocoa,361799.174,1863227.224,Cocoa,Chocolate and cocoa preparations,5.149893526290914
2020,IND,India,1806,Chocolate and other food preparations containing cocoa,14748699.347,55853593.8,Cocoa,Chocolate and cocoa preparations,3.7870182641807704
2020,SGP,Singapore,1806,Chocolate and other food preparations containing cocoa,28302278.214,175112049.123,Cocoa,Chocolate and cocoa preparations,6.187206831864832
2020,SVK,Slovakia,1806,Chocolate and other food preparations containing cocoa,59506186.902,280124220.907,Cocoa,Chocolate and cocoa preparations,4.707480608164881
2020,VNM,Viet Nam,1806,Chocolate and other food preparations containing cocoa,6029103.289,31848958.765,Cocoa,Chocolate and cocoa preparations,5.282536595965755
2020,SVN,Slovenia,1806,Chocolate and other food preparations containing cocoa,22152051.08,124353828.95,Cocoa,Chocolate and cocoa preparations,5.613648528567767
2020,ZAF,South Africa,1806,Chocolate and other food preparations containing cocoa,27624585.08,104854660.943,Cocoa,Chocolate and cocoa preparations,3.7957008454369157
2020,ZWE,Zimbabwe,1806,Chocolate and other food preparations containing cocoa,672081.603,2003354.71,Cocoa,Chocolate and cocoa preparations,2.980820634068152
2020,ESP,Spain,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",344266510.214,1013513071.052,Coffee,Coffee total,2.943978112834701
2020,ESP,Spain,1801,"Cocoa beans; whole or broken, raw or roasted",97531551.46,261961445.114,Cocoa,Cocoa beans,2.6859148777248416
2020,ESP,Spain,1806,Chocolate and other food preparations containing cocoa,140839815.532,606148011.419,Cocoa,Chocolate and cocoa preparations,4.303811455087273
2020,SUR,Suriname,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",45650.0,134781.468,Coffee,Coffee total,2.952496560788609
2020,SWZ,Eswatini,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",279781.14,1289498.4,Coffee,Coffee total,4.608953984532338
2020,SWE,Sweden,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",122711414.017,424981327.966,Coffee,Coffee total,3.4632583396612526
2020,CHE,Switzerland,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",0.0,855484718.132,Coffee,Coffee total,
2020,TJK,Tajikistan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",17997.7,73102.0,Coffee,Coffee total,4.06174122248954
2020,THA,Thailand,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",63092216.871,126979400.8,Coffee,Coffee total,2.0126000812370473
2020,TGO,Togo,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",32975.0,65188.357,Coffee,Coffee total,1.9769024109173619
2020,TON,Tonga,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",31313.52,241054.097,Coffee,Coffee total,7.698083671206559
2020,TTO,Trinidad and Tobago,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",416969.479,1455938.79,Coffee,Coffee total,3.491715493162031
2020,ARE,United Arab Emirates,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",21527804.66,124994103.857,Coffee,Coffee total,5.806170477254786
2020,TUN,Tunisia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",30206081.0,53756509.76,Coffee,Coffee total,1.7796585316711557
2020,SWZ,Eswatini,1801,"Cocoa beans; whole or broken, raw or roasted",1568.34,3622.3,Cocoa,Cocoa beans,2.309639491436806
2020,SWE,Sweden,1801,"Cocoa beans; whole or broken, raw or roasted",43530.679,315624.618,Cocoa,Cocoa beans,7.250624737555783
2020,CHE,Switzerland,1801,"Cocoa beans; whole or broken, raw or roasted",48670272.799,139845115.002,Cocoa,Cocoa beans,2.8733168515314613
2020,THA,Thailand,1801,"Cocoa beans; whole or broken, raw or roasted",19223.002,108258.466,Cocoa,Cocoa beans,5.631714859104733
2020,TON,Tonga,1801,"Cocoa beans; whole or broken, raw or roasted",396.0,676.215,Cocoa,Cocoa beans,1.7076136363636365
2020,TTO,Trinidad and Tobago,1801,"Cocoa beans; whole or broken, raw or roasted",11.0,83.543,Cocoa,Cocoa beans,7.594818181818183
2020,ARE,United Arab Emirates,1801,"Cocoa beans; whole or broken, raw or roasted",0.0,880214.564,Cocoa,Cocoa beans,
2020,TUN,Tunisia,1801,"Cocoa beans; whole or broken, raw or roasted",6901027.0,19192706.54,Cocoa,Cocoa beans,2.78113772631233
2020,SUR,Suriname,1806,Chocolate and other food preparations containing cocoa,688274.71,1640512.786,Cocoa,Chocolate and cocoa preparations,2.383514550461981
2020,SWZ,Eswatini,1806,Chocolate and other food preparations containing cocoa,815268.25,2900655.5,Cocoa,Chocolate and cocoa preparations,3.5579154468483227
2020,SWE,Sweden,1806,Chocolate and other food preparations containing cocoa,80494400.041,418961985.406,Cocoa,Chocolate and cocoa preparations,5.204858787600141
2020,CHE,Switzerland,1806,Chocolate and other food preparations containing cocoa,0.0,269775996.711,Cocoa,Chocolate and cocoa preparations,
2020,TJK,Tajikistan,1806,Chocolate and other food preparations containing cocoa,9544628.61,30330063.0,Cocoa,Chocolate and cocoa preparations,3.1777101277909234
2020,THA,Thailand,1806,Chocolate and other food preparations containing cocoa,21146756.341,135358882.257,Cocoa,Chocolate and cocoa preparations,6.400928826827306
2020,TGO,Togo,1806,Chocolate and other food preparations containing cocoa,1214984.0,898595.87,Cocoa,Chocolate and cocoa preparations,0.7395948177095336
2020,TON,Tonga,1806,Chocolate and other food preparations containing cocoa,78339.59,417432.976,Cocoa,Chocolate and cocoa preparations,5.328506008264787
2020,TTO,Trinidad and Tobago,1806,Chocolate and other food preparations containing cocoa,2303126.387,13343565.085,Cocoa,Chocolate and cocoa preparations,5.793674702490394
2020,ARE,United Arab Emirates,1806,Chocolate and other food preparations containing cocoa,93860865.95,494048498.149,Cocoa,Chocolate and cocoa preparations,5.263626039974756
2020,TUN,Tunisia,1806,Chocolate and other food preparations containing cocoa,1822383.0,8498831.04,Cocoa,Chocolate and cocoa preparations,4.663581168173759
2020,TUR,Türkiye,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",84283931.0,202873223.0,Coffee,Coffee total,2.4070213692334783
2020,UGA,Uganda,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",31894275.0,14553215.0,Coffee,Coffee total,0.4562955263914919
2020,UKR,Ukraine,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",48415544.3,166313265.68,Coffee,Coffee total,3.435121262903989
2020,MKD,North Macedonia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",7443920.228,21961176.73,Coffee,Coffee total,2.9502165602734345
2020,EGY,Egypt,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",40120048.383,130496220.125,Coffee,Coffee total,3.252643637894887
2020,GBR,United Kingdom,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",233086546.0,1007821497.285,Coffee,Coffee total,4.323808107246997
2020,TZA,United Rep. of Tanzania,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",58385.569,40949.1,Coffee,Coffee total,0.7013565286997545
2020,USA,USA,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1525262786.0,5677018278.0,Coffee,Coffee total,3.721993567343221
2020,BFA,Burkina Faso,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",3087820.949,684184.741,Coffee,Coffee total,0.22157526368929367
2020,URY,Uruguay,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1513597.5,5132497.88,Coffee,Coffee total,3.3909265045694115
2020,UZB,Uzbekistan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",329615.746,1457833.62,Coffee,Coffee total,4.42282760363032
2020,ZMB,Zambia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",92521.915,458508.406,Coffee,Coffee total,4.955673539614913
2020,TUR,Türkiye,1801,"Cocoa beans; whole or broken, raw or roasted",137470102.0,341019981.0,Cocoa,Cocoa beans,2.4806847164483807
2020,UGA,Uganda,1801,"Cocoa beans; whole or broken, raw or roasted",1435270.0,2625577.0,Cocoa,Cocoa beans,1.8293261894974464
2020,UKR,Ukraine,1801,"Cocoa beans; whole or broken, raw or roasted",16399577.93,50294492.62,Cocoa,Cocoa beans,3.0668162823870917
2020,MKD,North Macedonia,1801,"Cocoa beans; whole or broken, raw or roasted",972.0,9126.96,Cocoa,Cocoa beans,9.389876543209876
2020,EGY,Egypt,1801,"Cocoa beans; whole or broken, raw or roasted",125.356,336.811,Cocoa,Cocoa beans,2.686835891381346
2020,GBR,United Kingdom,1801,"Cocoa beans; whole or broken, raw or roasted",116462309.0,313086154.489,Cocoa,Cocoa beans,2.68830454399629
2020,TZA,United Rep. of Tanzania,1801,"Cocoa beans; whole or broken, raw or roasted",1157.0,275.15,Cocoa,Cocoa beans,0.23781331028522038
2020,USA,USA,1801,"Cocoa beans; whole or broken, raw or roasted",377074387.0,1026931034.0,Cocoa,Cocoa beans,2.72341763165155
2020,URY,Uruguay,1801,"Cocoa beans; whole or broken, raw or roasted",1470.0,10132.31,Cocoa,Cocoa beans,6.892727891156462
2020,UZB,Uzbekistan,1801,"Cocoa beans; whole or broken, raw or roasted",3051.76,4616.0,Cocoa,Cocoa beans,1.5125697957899702
2020,ZMB,Zambia,1801,"Cocoa beans; whole or broken, raw or roasted",289.197,777.027,Cocoa,Cocoa beans,2.686843224514777
2020,TUR,Türkiye,1806,Chocolate and other food preparations containing cocoa,22509088.0,107738837.0,Cocoa,Chocolate and cocoa preparations,4.786459451400252
2020,UGA,Uganda,1806,Chocolate and other food preparations containing cocoa,873654.0,2421332.0,Cocoa,Chocolate and cocoa preparations,2.7714999301783085
2020,UKR,Ukraine,1806,Chocolate and other food preparations containing cocoa,43034083.64,189081570.79,Cocoa,Chocolate and cocoa preparations,4.393763147642569
2020,MKD,North Macedonia,1806,Chocolate and other food preparations containing cocoa,9803685.062,42140694.9,Cocoa,Chocolate and cocoa preparations,4.298454574325452
2020,EGY,Egypt,1806,Chocolate and other food preparations containing cocoa,12662250.916,62037365.417,Cocoa,Chocolate and cocoa preparations,4.899394730727511
2020,GBR,United Kingdom,1806,Chocolate and other food preparations containing cocoa,494959704.0,2264608183.41,Cocoa,Chocolate and cocoa preparations,4.575338487373105
2020,TZA,United Rep. of Tanzania,1806,Chocolate and other food preparations containing cocoa,1967027.013,2875245.85,Cocoa,Chocolate and cocoa preparations,1.461721588467072
2020,USA,USA,1806,Chocolate and other food preparations containing cocoa,637927454.0,2887644293.0,Cocoa,Chocolate and cocoa preparations,4.526602946610289
2020,BFA,Burkina Faso,1806,Chocolate and other food preparations containing cocoa,2382940.0,606821.92,Cocoa,Chocolate and cocoa preparations,0.25465262239082814
2020,URY,Uruguay,1806,Chocolate and other food preparations containing cocoa,5928754.82,24490359.62,Cocoa,Chocolate and cocoa preparations,4.13077625294682
2020,UZB,Uzbekistan,1806,Chocolate and other food preparations containing cocoa,29854269.06,67323944.7,Cocoa,Chocolate and cocoa preparations,2.255086016833802
2020,ZMB,Zambia,1806,Chocolate and other food preparations containing cocoa,854257.829,4903075.962,Cocoa,Chocolate and cocoa preparations,5.739573926690931
2021,ALB,Albania,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",0.0,33446023.437,Coffee,Coffee total,
2021,AND,Andorra,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",552593.58,5980141.507,Coffee,Coffee total,10.821952558696033
2021,AGO,Angola,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",498962.305,3227307.936,Coffee,Coffee total,6.468039576656999
2021,ATG,Antigua and Barbuda,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",69468.14,371938.374,Coffee,Coffee total,5.354085685898601
2021,AZE,Azerbaijan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",341749.5,2746315.53,Coffee,Coffee total,8.036048421431486
2021,ARG,Argentina,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",27555095.1,91610819.36,Coffee,Coffee total,3.324641741483229
2021,AUS,Australia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",109116240.69,529198078.151,Coffee,Coffee total,4.849856215762193
2021,AUT,Austria,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",62625359.644,465552071.704,Coffee,Coffee total,7.433922525163551
2021,BHS,Bahamas,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",470825.095,4572691.0,Coffee,Coffee total,9.712080024111714
2021,BHR,Bahrain,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",918431.49,8793133.298,Coffee,Coffee total,9.574076448532923
2021,ARM,Armenia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",14364027.161,38226925.81,Coffee,Coffee total,2.661295845624028
2021,BRB,Barbados,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",206857.406,1114096.0,Coffee,Coffee total,5.3858163531258825
2021,BEL,Belgium,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",162658743.69,679815946.574,Coffee,Coffee total,4.17939995817018
2021,BMU,Bermuda,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",187017.84,2477214.71,Coffee,Coffee total,13.24587381610225
2021,BOL,Bolivia (Plurinational State of),901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",90435.0,567579.89,Coffee,Coffee total,6.276108696854094
2021,BIH,Bosnia Herzegovina,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",22557795.14,59819939.35,Coffee,Coffee total,2.6518522301821026
2021,BWA,Botswana,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1854818.252,6702484.301,Coffee,Coffee total,3.6135531304875252
2021,BRA,Brazil,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",6386391.295,76566992.0,Coffee,Coffee total,11.989085613959393
2021,BLZ,Belize,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1346982.195,2670693.525,Coffee,Coffee total,1.9827237025950442
2021,BRN,Brunei Darussalam,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",132465.437,1078280.4,Coffee,Coffee total,8.14008864818073
2021,BGR,Bulgaria,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",38212541.0,137277621.204,Coffee,Coffee total,3.592475601243058
2021,MMR,Myanmar,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1619919.05,1209188.29,Coffee,Coffee total,0.7464498241439904
2021,BDI,Burundi,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",10566.068,12421.913,Coffee,Coffee total,1.1756419701254999
2021,BLR,Belarus,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",0.0,62382700.0,Coffee,Coffee total,
